"","POB","YEAR","MIN","MAX","MINEXPT","MINAWORK","MINEWORK","NEXTYEAR","BIRTHPL"
"511","DC",1969,"7","16","8","14","8",1972,11
"512","DC",1970,"7","16","8","14","8",1972,11
"513","DC",1971,"7","16","8","14","8",1972,11
"514","DC",1972,"7","16","8","14","8",1978,11
"515","DC",1973,"7","16","8","14","8",1978,11
"516","DC",1974,"7","16","8","14","8",1978,11
"517","DC",1975,"7","16","8","14","8",1978,11
"518","DC",1976,"7","16","8","14","8",1978,11
"519","DC",1977,"7","16","8","14","8",1978,11
"520","DC",1978,"7","16","8","14","8",1979,11
"521","Florida",1914,"NR","NR","NR","NR","NR",1917,12
"522","Florida",1915,"NR","NR","NR","NR","NR",1917,12
"523","Florida",1916,"NR","NR","NR","NR","NR",1917,12
"524","Florida",1917,"8","14","NR","8","NR",1921,12
"525","Florida",1918,"8","14","NR","8","NR",1921,12
"526","Florida",1919,"8","14","NR","8","NR",1921,12
"527","Florida",1920,"8","14","NR","8","NR",1921,12
"528","Florida",1921,"7","16","8","12","NR",1924,12
"529","Florida",1922,"7","16","8","12","NR",1924,12
"530","Florida",1923,"7","16","8","12","NR",1924,12
"531","Florida",1924,"7","16","8","12","NR",1929,12
"532","Florida",1925,"7","16","8","12","NR",1929,12
"533","Florida",1926,"7","16","8","12","NR",1929,12
"534","Florida",1927,"7","16","8","12","NR",1929,12
"535","Florida",1928,"7","16","8","12","NR",1929,12
"536","Florida",1929,"7","16","8","12","NR",1935,12
"537","Florida",1930,"7","16","8","12","NR",1935,12
"538","Florida",1931,"7","16","8","12","NR",1935,12
"539","Florida",1932,"7","16","8","12","NR",1935,12
"540","Florida",1933,"7","16","8","12","NR",1935,12
"541","Florida",1934,"7","16","8","12","NR",1935,12
"542","Florida",1935,"7","16","8","14","NR",1939,12
"543","Florida",1936,"7","16","8","14","NR",1939,12
"544","Florida",1937,"7","16","8","14","NR",1939,12
"545","Florida",1938,"7","16","8","14","NR",1939,12
"546","Florida",1939,"7","16","8","14","NR",1946,12
"547","Florida",1940,"7","16","8","14","NR",1946,12
"548","Florida",1941,"7","16","8","14","NR",1946,12
"549","Florida",1942,"7","16","8","14","NR",1946,12
"550","Florida",1943,"7","16","8","14","NR",1946,12
"551","Florida",1944,"7","16","8","14","NR",1946,12
"552","Florida",1945,"7","16","8","14","NR",1946,12
"553","Florida",1946,"7","16","8","14","8",1950,12
"554","Florida",1947,"7","16","8","14","8",1950,12
"555","Florida",1948,"7","16","8","14","8",1950,12
"556","Florida",1949,"7","16","8","14","8",1950,12
"557","Florida",1950,"7","16","8","14","8",1954,12
"558","Florida",1951,"7","16","8","14","8",1954,12
"559","Florida",1952,"7","16","8","14","8",1954,12
"560","Florida",1953,"7","16","8","14","8",1954,12
"561","Florida",1954,"7","16","8","14","8",1959,12
"562","Florida",1955,"7","16","8","14","8",1959,12
"563","Florida",1956,"7","16","8","14","8",1959,12
"564","Florida",1957,"7","16","8","14","8",1959,12
"565","Florida",1958,"7","16","8","14","8",1959,12
"566","Florida",1959,"7","16","8","16","8",1965,12
"567","Florida",1960,"7","16","8","16","8",1965,12
"568","Florida",1961,"7","16","8","16","8",1965,12
"569","Florida",1962,"7","16","8","16","8",1965,12
"570","Florida",1963,"7","16","8","16","8",1965,12
"571","Florida",1964,"7","16","8","16","8",1965,12
"572","Florida",1965,"7","16","8","16","8",1972,12
"573","Florida",1966,"7","16","8","16","8",1972,12
"574","Florida",1967,"7","16","8","16","8",1972,12
"575","Florida",1968,"7","16","8","16","8",1972,12
"576","Florida",1969,"7","16","8","16","8",1972,12
"577","Florida",1970,"7","16","8","16","8",1972,12
"578","Florida",1971,"7","16","8","16","8",1972,12
"579","Florida",1972,"7","16","8","16","8",1978,12
"580","Florida",1973,"7","16","8","16","8",1978,12
"581","Florida",1974,"7","16","8","16","8",1978,12
"582","Florida",1975,"7","16","8","16","8",1978,12
"583","Florida",1976,"7","16","8","16","8",1978,12
"584","Florida",1977,"7","16","8","16","8",1978,12
"585","Florida",1978,"7","16","NR","16","8",1979,12
"586","Georgia",1914,"NR","NR","NR","NR","NR",1917,13
"587","Georgia",1915,"NR","NR","NR","NR","NR",1917,13
"588","Georgia",1916,"NR","NR","NR","NR","NR",1917,13
"589","Georgia",1917,"8","14","4","12","NR",1921,13
"590","Georgia",1918,"8","14","4","12","NR",1921,13
"591","Georgia",1919,"8","14","4","12","NR",1921,13
"592","Georgia",1920,"8","14","4","12","NR",1921,13
"593","Georgia",1921,"8","14","7","14","NR",1924,13
"594","Georgia",1922,"8","14","7","14","NR",1924,13
"595","Georgia",1923,"8","14","7","14","NR",1924,13
"596","Georgia",1924,"8","14","7","14","NR",1929,13
"597","Georgia",1925,"8","14","7","14","NR",1929,13
"598","Georgia",1926,"8","14","7","14","NR",1929,13
"599","Georgia",1927,"8","14","7","14","NR",1929,13
"600","Georgia",1928,"8","14","7","14","NR",1929,13
"601","Georgia",1929,"8","14","7","14","NR",1935,13
"602","Georgia",1930,"8","14","7","14","NR",1935,13
"603","Georgia",1931,"8","14","7","14","NR",1935,13
"604","Georgia",1932,"8","14","7","14","NR",1935,13
"605","Georgia",1933,"8","14","7","14","NR",1935,13
"606","Georgia",1934,"8","14","7","14","NR",1935,13
"607","Georgia",1935,"8","14","7","14","NR",1939,13
"608","Georgia",1936,"8","14","7","14","NR",1939,13
"609","Georgia",1937,"8","14","7","14","NR",1939,13
"610","Georgia",1938,"8","14","7","14","NR",1939,13
"611","Georgia",1939,"7","14","7","14","NR",1946,13
"612","Georgia",1940,"7","14","7","14","NR",1946,13
"613","Georgia",1941,"7","14","7","14","NR",1946,13
"614","Georgia",1942,"7","14","7","14","NR",1946,13
"615","Georgia",1943,"7","14","7","14","NR",1946,13
"616","Georgia",1944,"7","14","7","14","NR",1946,13
"617","Georgia",1945,"7","14","7","14","NR",1946,13
"618","Georgia",1946,"7","16","12","16","NR",1950,13
"619","Georgia",1947,"7","16","12","16","NR",1950,13
"620","Georgia",1948,"7","16","12","16","NR",1950,13
"621","Georgia",1949,"7","16","12","16","NR",1950,13
"622","Georgia",1950,"7","16","12","16","NR",1954,13
"623","Georgia",1951,"7","16","12","16","NR",1954,13
"624","Georgia",1952,"7","16","12","16","NR",1954,13
"625","Georgia",1953,"7","16","12","16","NR",1954,13
"626","Georgia",1954,"7","16","12","16","NR",1959,13
"627","Georgia",1955,"7","16","12","16","NR",1959,13
"628","Georgia",1956,"7","16","12","16","NR",1959,13
"629","Georgia",1957,"7","16","12","16","NR",1959,13
"630","Georgia",1958,"7","16","12","16","NR",1959,13
"631","Georgia",1959,"7","16","12","16","NR",1965,13
"632","Georgia",1960,"7","16","12","16","NR",1965,13
"633","Georgia",1961,"7","16","12","16","NR",1965,13
"634","Georgia",1962,"7","16","12","16","NR",1965,13
"635","Georgia",1963,"7","16","12","16","NR",1965,13
"636","Georgia",1964,"7","16","12","16","NR",1965,13
"637","Georgia",1965,"7","16","12","16","NR",1972,13
"638","Georgia",1966,"7","16","12","16","NR",1972,13
"639","Georgia",1967,"7","16","12","16","NR",1972,13
"640","Georgia",1968,"7","16","12","16","NR",1972,13
"641","Georgia",1969,"7","16","12","16","NR",1972,13
"642","Georgia",1970,"7","16","12","16","NR",1972,13
"643","Georgia",1971,"7","16","12","16","NR",1972,13
"644","Georgia",1972,"7","16","12","16","12",1978,13
"645","Georgia",1973,"7","16","12","16","12",1978,13
"646","Georgia",1974,"7","16","12","16","12",1978,13
"647","Georgia",1975,"7","16","12","16","12",1978,13
"648","Georgia",1976,"7","16","12","16","12",1978,13
"649","Georgia",1977,"7","16","12","16","12",1978,13
"650","Georgia",1978,"7","16","12","16","12",1979,13
"651","Idaho",1914,"8","18","8","14","NR",1917,16
"652","Idaho",1915,"8","18","8","14","NR",1917,16
"653","Idaho",1916,"8","18","8","14","NR",1917,16
"654","Idaho",1917,"8","16","NR","15","6",1921,16
"655","Idaho",1918,"8","16","NR","15","6",1921,16
"656","Idaho",1919,"8","16","NR","15","6",1921,16
"657","Idaho",1920,"8","16","NR","15","6",1921,16
"658","Idaho",1921,"8","16","8","14","NR",1924,16
"659","Idaho",1922,"8","16","8","14","NR",1924,16
"660","Idaho",1923,"8","16","8","14","NR",1924,16
"661","Idaho",1924,"8","18","8","14","NR",1929,16
"662","Idaho",1925,"8","18","8","14","NR",1929,16
"663","Idaho",1926,"8","18","8","14","NR",1929,16
"664","Idaho",1927,"8","18","8","14","NR",1929,16
"665","Idaho",1928,"8","18","8","14","NR",1929,16
"666","Idaho",1929,"8","18","8","14","NR",1935,16
"667","Idaho",1930,"8","18","8","14","NR",1935,16
"668","Idaho",1931,"8","18","8","14","NR",1935,16
"669","Idaho",1932,"8","18","8","14","NR",1935,16
"670","Idaho",1933,"8","18","8","14","NR",1935,16
"671","Idaho",1934,"8","18","8","14","NR",1935,16
"672","Idaho",1935,"8","18","8","14","NR",1939,16
"673","Idaho",1936,"8","18","8","14","NR",1939,16
"674","Idaho",1937,"8","18","8","14","NR",1939,16
"675","Idaho",1938,"8","18","8","14","NR",1939,16
"676","Idaho",1939,"7","16","8","14","NR",1946,16
"677","Idaho",1940,"7","16","8","14","NR",1946,16
"678","Idaho",1941,"7","16","8","14","NR",1946,16
"679","Idaho",1942,"7","16","8","14","NR",1946,16
"680","Idaho",1943,"7","16","8","14","NR",1946,16
"681","Idaho",1944,"7","16","8","14","NR",1946,16
"682","Idaho",1945,"7","16","8","14","NR",1946,16
"683","Idaho",1946,"8","18","8","14","NR",1950,16
"684","Idaho",1947,"8","18","8","14","NR",1950,16
"685","Idaho",1948,"8","18","8","14","NR",1950,16
"686","Idaho",1949,"8","18","8","14","NR",1950,16
"687","Idaho",1950,"7","16","8","14","NR",1954,16
"688","Idaho",1951,"7","16","8","14","NR",1954,16
"689","Idaho",1952,"7","16","8","14","NR",1954,16
"690","Idaho",1953,"7","16","8","14","NR",1954,16
"691","Idaho",1954,"7","16","8","14","NR",1959,16
"692","Idaho",1955,"7","16","8","14","NR",1959,16
"693","Idaho",1956,"7","16","8","14","NR",1959,16
"694","Idaho",1957,"7","16","8","14","NR",1959,16
"695","Idaho",1958,"7","16","8","14","NR",1959,16
"696","Idaho",1959,"7","16","NR","14","NR",1965,16
"697","Idaho",1960,"7","16","NR","14","NR",1965,16
"698","Idaho",1961,"7","16","NR","14","NR",1965,16
"699","Idaho",1962,"7","16","NR","14","NR",1965,16
"700","Idaho",1963,"7","16","NR","14","NR",1965,16
"701","Idaho",1964,"7","16","NR","14","NR",1965,16
"702","Idaho",1965,"7","16","NR","14","NR",1972,16
"703","Idaho",1966,"7","16","NR","14","NR",1972,16
"704","Idaho",1967,"7","16","NR","14","NR",1972,16
"705","Idaho",1968,"7","16","NR","14","NR",1972,16
"706","Idaho",1969,"7","16","NR","14","NR",1972,16
"707","Idaho",1970,"7","16","NR","14","NR",1972,16
"708","Idaho",1971,"7","16","NR","14","NR",1972,16
"709","Idaho",1972,"7","16","NR","14","NR",1978,16
"710","Idaho",1973,"7","16","NR","14","NR",1978,16
"711","Idaho",1974,"7","16","NR","14","NR",1978,16
"712","Idaho",1975,"7","16","NR","14","NR",1978,16
"713","Idaho",1976,"7","16","NR","14","NR",1978,16
"714","Idaho",1977,"7","16","NR","14","NR",1978,16
"715","Idaho",1978,"7","16","NR","16","NR",1979,16
"716","Illinois",1914,"7","16","NR","14","NR",1917,17
"717","Illinois",1915,"7","16","NR","14","NR",1917,17
"718","Illinois",1916,"7","16","NR","14","NR",1917,17
"719","Illinois",1917,"7","16","NR","14","5",1921,17
"720","Illinois",1918,"7","16","NR","14","5",1921,17
"721","Illinois",1919,"7","16","NR","14","5",1921,17
"722","Illinois",1920,"7","16","NR","14","5",1921,17
"723","Illinois",1921,"7","16","8","14","5",1924,17
"724","Illinois",1922,"7","16","8","14","5",1924,17
"725","Illinois",1923,"7","16","8","14","5",1924,17
"726","Illinois",1924,"7","16","8","14","6",1929,17
"727","Illinois",1925,"7","16","8","14","6",1929,17
"728","Illinois",1926,"7","16","8","14","6",1929,17
"729","Illinois",1927,"7","16","8","14","6",1929,17
"730","Illinois",1928,"7","16","8","14","6",1929,17
"731","Illinois",1929,"7","16","8","14","8",1935,17
"732","Illinois",1930,"7","16","8","14","8",1935,17
"733","Illinois",1931,"7","16","8","14","8",1935,17
"734","Illinois",1932,"7","16","8","14","8",1935,17
"735","Illinois",1933,"7","16","8","14","8",1935,17
"736","Illinois",1934,"7","16","8","14","8",1935,17
"737","Illinois",1935,"7","16","NR","14","8",1939,17
"738","Illinois",1936,"7","16","NR","14","8",1939,17
"739","Illinois",1937,"7","16","NR","14","8",1939,17
"740","Illinois",1938,"7","16","NR","14","8",1939,17
"741","Illinois",1939,"7","16","NR","14","8",1946,17
"742","Illinois",1940,"7","16","NR","14","8",1946,17
"743","Illinois",1941,"7","16","NR","14","8",1946,17
"744","Illinois",1942,"7","16","NR","14","8",1946,17
"745","Illinois",1943,"7","16","NR","14","8",1946,17
"746","Illinois",1944,"7","16","NR","14","8",1946,17
"747","Illinois",1945,"7","16","NR","14","8",1946,17
"748","Illinois",1946,"7","16","NR","14","8",1950,17
"749","Illinois",1947,"7","16","NR","14","8",1950,17
"750","Illinois",1948,"7","16","NR","14","8",1950,17
"751","Illinois",1949,"7","16","NR","14","8",1950,17
"752","Illinois",1950,"7","16","NR","16","NR",1954,17
"753","Illinois",1951,"7","16","NR","16","NR",1954,17
"754","Illinois",1952,"7","16","NR","16","NR",1954,17
"755","Illinois",1953,"7","16","NR","16","NR",1954,17
"756","Illinois",1954,"7","16","NR","16","NR",1959,17
"757","Illinois",1955,"7","16","NR","16","NR",1959,17
"758","Illinois",1956,"7","16","NR","16","NR",1959,17
"759","Illinois",1957,"7","16","NR","16","NR",1959,17
"760","Illinois",1958,"7","16","NR","16","NR",1959,17
"761","Illinois",1959,"7","16","NR","16","NR",1965,17
"762","Illinois",1960,"7","16","NR","16","NR",1965,17
"763","Illinois",1961,"7","16","NR","16","NR",1965,17
"764","Illinois",1962,"7","16","NR","16","NR",1965,17
"765","Illinois",1963,"7","16","NR","16","NR",1965,17
"766","Illinois",1964,"7","16","NR","16","NR",1965,17
"767","Illinois",1965,"7","16","NR","16","NR",1972,17
"768","Illinois",1966,"7","16","NR","16","NR",1972,17
"769","Illinois",1967,"7","16","NR","16","NR",1972,17
"770","Illinois",1968,"7","16","NR","16","NR",1972,17
"771","Illinois",1969,"7","16","NR","16","NR",1972,17
"772","Illinois",1970,"7","16","NR","16","NR",1972,17
"773","Illinois",1971,"7","16","NR","16","NR",1972,17
"774","Illinois",1972,"7","16","NR","16","NR",1978,17
"775","Illinois",1973,"7","16","NR","16","NR",1978,17
"776","Illinois",1974,"7","16","NR","16","NR",1978,17
"777","Illinois",1975,"7","16","NR","16","NR",1978,17
"778","Illinois",1976,"7","16","NR","16","NR",1978,17
"779","Illinois",1977,"7","16","NR","16","NR",1978,17
"780","Illinois",1978,"7","16","12","16","NR",1979,17
"781","Indiana",1914,"7","14","NR","14","5",1917,18
"782","Indiana",1915,"7","14","NR","14","5",1917,18
"783","Indiana",1916,"7","14","NR","14","5",1917,18
"784","Indiana",1917,"7","16","NR","14","5",1921,18
"785","Indiana",1918,"7","16","NR","14","5",1921,18
"786","Indiana",1919,"7","16","NR","14","5",1921,18
"787","Indiana",1920,"7","16","NR","14","5",1921,18
"788","Indiana",1921,"7","16","NR","14","5",1924,18
"789","Indiana",1922,"7","16","NR","14","5",1924,18
"790","Indiana",1923,"7","16","NR","14","5",1924,18
"791","Indiana",1924,"7","16","8","14","8",1929,18
"792","Indiana",1925,"7","16","8","14","8",1929,18
"793","Indiana",1926,"7","16","8","14","8",1929,18
"794","Indiana",1927,"7","16","8","14","8",1929,18
"795","Indiana",1928,"7","16","8","14","8",1929,18
"796","Indiana",1929,"7","16","8","14","8",1935,18
"797","Indiana",1930,"7","16","8","14","8",1935,18
"798","Indiana",1931,"7","16","8","14","8",1935,18
"799","Indiana",1932,"7","16","8","14","8",1935,18
"800","Indiana",1933,"7","16","8","14","8",1935,18
"801","Indiana",1934,"7","16","8","14","8",1935,18
"802","Indiana",1935,"7","16","8","14","8",1939,18
"803","Indiana",1936,"7","16","8","14","8",1939,18
"804","Indiana",1937,"7","16","8","14","8",1939,18
"805","Indiana",1938,"7","16","8","14","8",1939,18
"806","Indiana",1939,"7","16","8","14","8",1946,18
"807","Indiana",1940,"7","16","8","14","8",1946,18
"808","Indiana",1941,"7","16","8","14","8",1946,18
"809","Indiana",1942,"7","16","8","14","8",1946,18
"810","Indiana",1943,"7","16","8","14","8",1946,18
"811","Indiana",1944,"7","16","8","14","8",1946,18
"812","Indiana",1945,"7","16","8","14","8",1946,18
"813","Indiana",1946,"7","16","8","14","8",1950,18
"814","Indiana",1947,"7","16","8","14","8",1950,18
"815","Indiana",1948,"7","16","8","14","8",1950,18
"816","Indiana",1949,"7","16","8","14","8",1950,18
"817","Indiana",1950,"7","16","8","14","8",1954,18
"818","Indiana",1951,"7","16","8","14","8",1954,18
"819","Indiana",1952,"7","16","8","14","8",1954,18
"820","Indiana",1953,"7","16","8","14","8",1954,18
"821","Indiana",1954,"7","16","8","14","8",1959,18
"822","Indiana",1955,"7","16","8","14","8",1959,18
"823","Indiana",1956,"7","16","8","14","8",1959,18
"824","Indiana",1957,"7","16","8","14","8",1959,18
"825","Indiana",1958,"7","16","8","14","8",1959,18
"826","Indiana",1959,"7","16","8","14","8",1965,18
"827","Indiana",1960,"7","16","8","14","8",1965,18
"828","Indiana",1961,"7","16","8","14","8",1965,18
"829","Indiana",1962,"7","16","8","14","8",1965,18
"830","Indiana",1963,"7","16","8","14","8",1965,18
"831","Indiana",1964,"7","16","8","14","8",1965,18
"832","Indiana",1965,"7","16","8","14","8",1972,18
"833","Indiana",1966,"7","16","8","14","8",1972,18
"834","Indiana",1967,"7","16","8","14","8",1972,18
"835","Indiana",1968,"7","16","8","14","8",1972,18
"836","Indiana",1969,"7","16","8","14","8",1972,18
"837","Indiana",1970,"7","16","8","14","8",1972,18
"838","Indiana",1971,"7","16","8","14","8",1972,18
"839","Indiana",1972,"7","16","8","14","8",1978,18
"840","Indiana",1973,"7","16","8","14","8",1978,18
"841","Indiana",1974,"7","16","8","14","8",1978,18
"842","Indiana",1975,"7","16","8","14","8",1978,18
"843","Indiana",1976,"7","16","8","14","8",1978,18
"844","Indiana",1977,"7","16","8","14","8",1978,18
"845","Indiana",1978,"7","16","NR","14","8",1979,18
"846","Iowa",1914,"7","16","NR","NR","NR",1917,19
"847","Iowa",1915,"7","16","NR","NR","NR",1917,19
"848","Iowa",1916,"7","16","NR","NR","NR",1917,19
"849","Iowa",1917,"7","16","6","14","NR",1921,19
"850","Iowa",1918,"7","16","6","14","NR",1921,19
"851","Iowa",1919,"7","16","6","14","NR",1921,19
"852","Iowa",1920,"7","16","6","14","NR",1921,19
"853","Iowa",1921,"7","16","8","14","6",1924,19
"854","Iowa",1922,"7","16","8","14","6",1924,19
"855","Iowa",1923,"7","16","8","14","6",1924,19
"856","Iowa",1924,"7","16","8","14","6",1929,19
"857","Iowa",1925,"7","16","8","14","6",1929,19
"858","Iowa",1926,"7","16","8","14","6",1929,19
"859","Iowa",1927,"7","16","8","14","6",1929,19
"860","Iowa",1928,"7","16","8","14","6",1929,19
"861","Iowa",1929,"7","16","8","14","6",1935,19
"862","Iowa",1930,"7","16","8","14","6",1935,19
"863","Iowa",1931,"7","16","8","14","6",1935,19
"864","Iowa",1932,"7","16","8","14","6",1935,19
"865","Iowa",1933,"7","16","8","14","6",1935,19
"866","Iowa",1934,"7","16","8","14","6",1935,19
"867","Iowa",1935,"7","16","8","14","6",1939,19
"868","Iowa",1936,"7","16","8","14","6",1939,19
"869","Iowa",1937,"7","16","8","14","6",1939,19
"870","Iowa",1938,"7","16","8","14","6",1939,19
"871","Iowa",1939,"7","16","8","14","6",1946,19
"872","Iowa",1940,"7","16","8","14","6",1946,19
"873","Iowa",1941,"7","16","8","14","6",1946,19
"874","Iowa",1942,"7","16","8","14","6",1946,19
"875","Iowa",1943,"7","16","8","14","6",1946,19
"876","Iowa",1944,"7","16","8","14","6",1946,19
"877","Iowa",1945,"7","16","8","14","6",1946,19
"878","Iowa",1946,"7","16","8","14","6",1950,19
"879","Iowa",1947,"7","16","8","14","6",1950,19
"880","Iowa",1948,"7","16","8","14","6",1950,19
"881","Iowa",1949,"7","16","8","14","6",1950,19
"882","Iowa",1950,"7","16","8","14","6",1954,19
"883","Iowa",1951,"7","16","8","14","6",1954,19
"884","Iowa",1952,"7","16","8","14","6",1954,19
"885","Iowa",1953,"7","16","8","14","6",1954,19
"886","Iowa",1954,"7","16","8","14","6",1959,19
"887","Iowa",1955,"7","16","8","14","6",1959,19
"888","Iowa",1956,"7","16","8","14","6",1959,19
"889","Iowa",1957,"7","16","8","14","6",1959,19
"890","Iowa",1958,"7","16","8","14","6",1959,19
"891","Iowa",1959,"7","16","8","14","6",1965,19
"892","Iowa",1960,"7","16","8","14","6",1965,19
"893","Iowa",1961,"7","16","8","14","6",1965,19
"894","Iowa",1962,"7","16","8","14","6",1965,19
"895","Iowa",1963,"7","16","8","14","6",1965,19
"896","Iowa",1964,"7","16","8","14","6",1965,19
"897","Iowa",1965,"7","16","8","14","6",1972,19
"898","Iowa",1966,"7","16","8","14","6",1972,19
"899","Iowa",1967,"7","16","8","14","6",1972,19
"900","Iowa",1968,"7","16","8","14","6",1972,19
"901","Iowa",1969,"7","16","8","14","6",1972,19
"902","Iowa",1970,"7","16","8","14","6",1972,19
"903","Iowa",1971,"7","16","8","14","6",1972,19
"904","Iowa",1972,"7","16","8","14","NR",1978,19
"905","Iowa",1973,"7","16","8","14","NR",1978,19
"906","Iowa",1974,"7","16","8","14","NR",1978,19
"907","Iowa",1975,"7","16","8","14","NR",1978,19
"908","Iowa",1976,"7","16","8","14","NR",1978,19
"909","Iowa",1977,"7","16","8","14","NR",1978,19
"910","Iowa",1978,"7","16","8","16","NR",1979,19
"911","Kansas",1914,"8","15","8","14","NR",1917,20
"912","Kansas",1915,"8","15","8","14","NR",1917,20
"913","Kansas",1916,"8","15","8","14","NR",1917,20
"914","Kansas",1917,"8","15","6","14","6",1921,20
"915","Kansas",1918,"8","15","6","14","6",1921,20
"916","Kansas",1919,"8","15","6","14","6",1921,20
"917","Kansas",1920,"8","15","6","14","6",1921,20
"918","Kansas",1921,"8","16","8","14","6",1924,20
"919","Kansas",1922,"8","16","8","14","6",1924,20
"920","Kansas",1923,"8","16","8","14","6",1924,20
"921","Kansas",1924,"7","16","8","14","6",1929,20
"922","Kansas",1925,"7","16","8","14","6",1929,20
"923","Kansas",1926,"7","16","8","14","6",1929,20
"924","Kansas",1927,"7","16","8","14","6",1929,20
"925","Kansas",1928,"7","16","8","14","6",1929,20
"926","Kansas",1929,"7","16","8","14","8",1935,20
"927","Kansas",1930,"7","16","8","14","8",1935,20
"928","Kansas",1931,"7","16","8","14","8",1935,20
"929","Kansas",1932,"7","16","8","14","8",1935,20
"930","Kansas",1933,"7","16","8","14","8",1935,20
"931","Kansas",1934,"7","16","8","14","8",1935,20
"932","Kansas",1935,"7","16","8","14","8",1939,20
"933","Kansas",1936,"7","16","8","14","8",1939,20
"934","Kansas",1937,"7","16","8","14","8",1939,20
"935","Kansas",1938,"7","16","8","14","8",1939,20
"936","Kansas",1939,"7","16","8","14","8",1946,20
"937","Kansas",1940,"7","16","8","14","8",1946,20
"938","Kansas",1941,"7","16","8","14","8",1946,20
"939","Kansas",1942,"7","16","8","14","8",1946,20
"940","Kansas",1943,"7","16","8","14","8",1946,20
"941","Kansas",1944,"7","16","8","14","8",1946,20
"942","Kansas",1945,"7","16","8","14","8",1946,20
"943","Kansas",1946,"7","16","8","14","8",1950,20
"944","Kansas",1947,"7","16","8","14","8",1950,20
"945","Kansas",1948,"7","16","8","14","8",1950,20
"946","Kansas",1949,"7","16","8","14","8",1950,20
"947","Kansas",1950,"7","16","8","14","8",1954,20
"948","Kansas",1951,"7","16","8","14","8",1954,20
"949","Kansas",1952,"7","16","8","14","8",1954,20
"950","Kansas",1953,"7","16","8","14","8",1954,20
"951","Kansas",1954,"7","16","8","14","6",1959,20
"952","Kansas",1955,"7","16","8","14","6",1959,20
"953","Kansas",1956,"7","16","8","14","6",1959,20
"954","Kansas",1957,"7","16","8","14","6",1959,20
"955","Kansas",1958,"7","16","8","14","6",1959,20
"956","Kansas",1959,"7","16","8","14","8",1965,20
"957","Kansas",1960,"7","16","8","14","8",1965,20
"958","Kansas",1961,"7","16","8","14","8",1965,20
"959","Kansas",1962,"7","16","8","14","8",1965,20
"960","Kansas",1963,"7","16","8","14","8",1965,20
"961","Kansas",1964,"7","16","8","14","8",1965,20
"962","Kansas",1965,"7","16","NR","14","8",1972,20
"963","Kansas",1966,"7","16","NR","14","8",1972,20
"964","Kansas",1967,"7","16","NR","14","8",1972,20
"965","Kansas",1968,"7","16","NR","14","8",1972,20
"966","Kansas",1969,"7","16","NR","14","8",1972,20
"967","Kansas",1970,"7","16","NR","14","8",1972,20
"968","Kansas",1971,"7","16","NR","14","8",1972,20
"969","Kansas",1972,"7","16","NR","14","6",1978,20
"970","Kansas",1973,"7","16","NR","14","6",1978,20
"971","Kansas",1974,"7","16","NR","14","6",1978,20
"972","Kansas",1975,"7","16","NR","14","6",1978,20
"973","Kansas",1976,"7","16","NR","14","6",1978,20
"974","Kansas",1977,"7","16","NR","14","6",1978,20
"975","Kansas",1978,"7","16","NR","14","6",1979,20
"976","Kentucky",1914,"7","12","NR","14","NR",1917,21
"977","Kentucky",1915,"7","12","NR","14","NR",1917,21
"978","Kentucky",1916,"7","12","NR","14","NR",1917,21
"979","Kentucky",1917,"7","16","NR","14","5",1921,21
"980","Kentucky",1918,"7","16","NR","14","5",1921,21
"981","Kentucky",1919,"7","16","NR","14","5",1921,21
"982","Kentucky",1920,"7","16","NR","14","5",1921,21
"983","Kentucky",1921,"7","16","NR","14","5",1924,21
"984","Kentucky",1922,"7","16","NR","14","5",1924,21
"985","Kentucky",1923,"7","16","NR","14","5",1924,21
"986","Kentucky",1924,"7","16","NR","14","5",1929,21
"987","Kentucky",1925,"7","16","NR","14","5",1929,21
"988","Kentucky",1926,"7","16","NR","14","5",1929,21
"989","Kentucky",1927,"7","16","NR","14","5",1929,21
"990","Kentucky",1928,"7","16","NR","14","5",1929,21
"991","Kentucky",1929,"7","16","NR","14","5",1935,21
"992","Kentucky",1930,"7","16","NR","14","5",1935,21
"993","Kentucky",1931,"7","16","NR","14","5",1935,21
"994","Kentucky",1932,"7","16","NR","14","5",1935,21
"995","Kentucky",1933,"7","16","NR","14","5",1935,21
"996","Kentucky",1934,"7","16","NR","14","5",1935,21
"997","Kentucky",1935,"7","16","12","14","8",1939,21
"998","Kentucky",1936,"7","16","12","14","8",1939,21
"999","Kentucky",1937,"7","16","12","14","8",1939,21
"1000","Kentucky",1938,"7","16","12","14","8",1939,21
"1001","Kentucky",1939,"7","16","12","14","8",1946,21
"1002","Kentucky",1940,"7","16","12","14","8",1946,21
"1003","Kentucky",1941,"7","16","12","14","8",1946,21
"1004","Kentucky",1942,"7","16","12","14","8",1946,21
"1005","Kentucky",1943,"7","16","12","14","8",1946,21
"1006","Kentucky",1944,"7","16","12","14","8",1946,21
"1007","Kentucky",1945,"7","16","12","14","8",1946,21
"1008","Kentucky",1946,"7","16","12","14","8",1950,21
"1009","Kentucky",1947,"7","16","12","14","8",1950,21
"1010","Kentucky",1948,"7","16","12","14","8",1950,21
"1011","Kentucky",1949,"7","16","12","14","8",1950,21
"1012","Kentucky",1950,"7","16","12","16","NR",1954,21
"1013","Kentucky",1951,"7","16","12","16","NR",1954,21
"1014","Kentucky",1952,"7","16","12","16","NR",1954,21
