,POB,YEAR,MIN,MAX,req_sch,work_age,work_sch,NEXTYEAR,BIRTHPL,ca,cl,ca8,ca9,ca10,ca11,cl6,cl7,cl8,cl9
2398,Pennsylv,1971,8,17,12,16,6,1972,42,12,8,0,0,0,1,0,0,1,0
2399,Pennsylv,1972,8,17,12,16,6,1978,42,12,8,0,0,0,1,0,0,1,0
2400,Pennsylv,1973,8,17,12,16,6,1978,42,12,8,0,0,0,1,0,0,1,0
2401,Pennsylv,1974,8,17,12,16,6,1978,42,12,8,0,0,0,1,0,0,1,0
2402,Pennsylv,1975,8,17,12,16,6,1978,42,12,8,0,0,0,1,0,0,1,0
2403,Pennsylv,1976,8,17,12,16,6,1978,42,12,8,0,0,0,1,0,0,1,0
2404,Pennsylv,1977,8,17,12,16,6,1978,42,12,8,0,0,0,1,0,0,1,0
2405,Pennsylv,1978,8,17,12,16,6,1979,42,12,8,0,0,0,1,0,0,1,0
2406,RhodeIsl,1914,7,15,8,14,0,1917,44,8,7,1,0,0,0,0,1,0,0
2407,RhodeIsl,1915,7,15,8,14,0,1917,44,8,7,1,0,0,0,0,1,0,0
2408,RhodeIsl,1916,7,15,8,14,0,1917,44,8,7,1,0,0,0,0,1,0,0
2409,RhodeIsl,1917,8,16,6,14,0,1921,44,8,6,1,0,0,0,1,0,0,0
2410,RhodeIsl,1918,8,16,6,14,0,1921,44,8,6,1,0,0,0,1,0,0,0
2411,RhodeIsl,1919,8,16,6,14,0,1921,44,8,6,1,0,0,0,1,0,0,0
2412,RhodeIsl,1920,8,16,6,14,0,1921,44,8,6,1,0,0,0,1,0,0,0
2413,RhodeIsl,1921,7,16,8,14,0,1924,44,9,7,0,1,0,0,0,1,0,0
2414,RhodeIsl,1922,7,16,8,14,0,1924,44,9,7,0,1,0,0,0,1,0,0
2415,RhodeIsl,1923,7,16,8,14,0,1924,44,9,7,0,1,0,0,0,1,0,0
2416,RhodeIsl,1924,7,16,8,15,6,1929,44,9,8,0,1,0,0,0,0,1,0
2417,RhodeIsl,1925,7,16,8,15,6,1929,44,9,8,0,1,0,0,0,0,1,0
2418,RhodeIsl,1926,7,16,8,15,6,1929,44,9,8,0,1,0,0,0,0,1,0
2419,RhodeIsl,1927,7,16,8,15,6,1929,44,9,8,0,1,0,0,0,0,1,0
2420,RhodeIsl,1928,7,16,8,15,6,1929,44,9,8,0,1,0,0,0,0,1,0
2421,RhodeIsl,1929,7,16,8,15,8,1935,44,9,8,0,1,0,0,0,0,1,0
2422,RhodeIsl,1930,7,16,8,15,8,1935,44,9,8,0,1,0,0,0,0,1,0
2423,RhodeIsl,1931,7,16,8,15,8,1935,44,9,8,0,1,0,0,0,0,1,0
2424,RhodeIsl,1932,7,16,8,15,8,1935,44,9,8,0,1,0,0,0,0,1,0
2425,RhodeIsl,1933,7,16,8,15,8,1935,44,9,8,0,1,0,0,0,0,1,0
2426,RhodeIsl,1934,7,16,8,15,8,1935,44,9,8,0,1,0,0,0,0,1,0
2427,RhodeIsl,1935,7,16,8,15,8,1939,44,9,8,0,1,0,0,0,0,1,0
2428,RhodeIsl,1936,7,16,8,15,8,1939,44,9,8,0,1,0,0,0,0,1,0
2429,RhodeIsl,1937,7,16,8,15,8,1939,44,9,8,0,1,0,0,0,0,1,0
2430,RhodeIsl,1938,7,16,8,15,8,1939,44,9,8,0,1,0,0,0,0,1,0
2431,RhodeIsl,1939,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2432,RhodeIsl,1940,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2433,RhodeIsl,1941,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2434,RhodeIsl,1942,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2435,RhodeIsl,1943,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2436,RhodeIsl,1944,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2437,RhodeIsl,1945,7,16,8,15,8,1946,44,9,8,0,1,0,0,0,0,1,0
2438,RhodeIsl,1946,7,16,0,16,0,1950,44,9,9,0,1,0,0,0,0,0,1
2439,RhodeIsl,1947,7,16,0,16,0,1950,44,9,9,0,1,0,0,0,0,0,1
2440,RhodeIsl,1948,7,16,0,16,0,1950,44,9,9,0,1,0,0,0,0,0,1
2441,RhodeIsl,1949,7,16,0,16,0,1950,44,9,9,0,1,0,0,0,0,0,1
2442,RhodeIsl,1950,7,16,0,16,0,1954,44,9,9,0,1,0,0,0,0,0,1
2443,RhodeIsl,1951,7,16,0,16,0,1954,44,9,9,0,1,0,0,0,0,0,1
2444,RhodeIsl,1952,7,16,0,16,0,1954,44,9,9,0,1,0,0,0,0,0,1
2445,RhodeIsl,1953,7,16,0,16,0,1954,44,9,9,0,1,0,0,0,0,0,1
2446,RhodeIsl,1954,7,16,0,16,0,1959,44,9,9,0,1,0,0,0,0,0,1
2447,RhodeIsl,1955,7,16,0,16,0,1959,44,9,9,0,1,0,0,0,0,0,1
2448,RhodeIsl,1956,7,16,0,16,0,1959,44,9,9,0,1,0,0,0,0,0,1
2449,RhodeIsl,1957,7,16,0,16,0,1959,44,9,9,0,1,0,0,0,0,0,1
2450,RhodeIsl,1958,7,16,0,16,0,1959,44,9,9,0,1,0,0,0,0,0,1
2451,RhodeIsl,1959,7,16,0,16,0,1965,44,9,9,0,1,0,0,0,0,0,1
2452,RhodeIsl,1960,7,16,0,16,0,1965,44,9,9,0,1,0,0,0,0,0,1
2453,RhodeIsl,1961,7,16,0,16,0,1965,44,9,9,0,1,0,0,0,0,0,1
2454,RhodeIsl,1962,7,16,0,16,0,1965,44,9,9,0,1,0,0,0,0,0,1
2455,RhodeIsl,1963,7,16,0,16,0,1965,44,9,9,0,1,0,0,0,0,0,1
2456,RhodeIsl,1964,7,16,0,16,0,1965,44,9,9,0,1,0,0,0,0,0,1
2457,RhodeIsl,1965,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2458,RhodeIsl,1966,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2459,RhodeIsl,1967,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2460,RhodeIsl,1968,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2461,RhodeIsl,1969,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2462,RhodeIsl,1970,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2463,RhodeIsl,1971,7,16,0,16,0,1972,44,9,9,0,1,0,0,0,0,0,1
2464,RhodeIsl,1972,7,16,0,16,0,1978,44,9,9,0,1,0,0,0,0,0,1
2465,RhodeIsl,1973,7,16,0,16,0,1978,44,9,9,0,1,0,0,0,0,0,1
2466,RhodeIsl,1974,7,16,0,16,0,1978,44,9,9,0,1,0,0,0,0,0,1
2467,RhodeIsl,1975,7,16,0,16,0,1978,44,9,9,0,1,0,0,0,0,0,1
2468,RhodeIsl,1976,7,16,0,16,0,1978,44,9,9,0,1,0,0,0,0,0,1
2469,RhodeIsl,1977,7,16,0,16,0,1978,44,9,9,0,1,0,0,0,0,0,1
2470,RhodeIsl,1978,7,16,0,16,0,1979,44,9,9,0,1,0,0,0,0,0,1
2471,SouthCar,1914,0,0,0,0,0,1917,45,0,0,1,0,0,0,1,0,0,0
2472,SouthCar,1915,0,0,0,0,0,1917,45,0,0,1,0,0,0,1,0,0,0
2473,SouthCar,1916,0,0,0,0,0,1917,45,0,0,1,0,0,0,1,0,0,0
2474,SouthCar,1917,8,16,0,14,0,1921,45,8,6,1,0,0,0,1,0,0,0
2475,SouthCar,1918,8,16,0,14,0,1921,45,8,6,1,0,0,0,1,0,0,0
2476,SouthCar,1919,8,16,0,14,0,1921,45,8,6,1,0,0,0,1,0,0,0
2477,SouthCar,1920,8,16,0,14,0,1921,45,8,6,1,0,0,0,1,0,0,0
2478,SouthCar,1921,8,14,0,14,0,1924,45,6,6,1,0,0,0,1,0,0,0
2479,SouthCar,1922,8,14,0,14,0,1924,45,6,6,1,0,0,0,1,0,0,0
2480,SouthCar,1923,8,14,0,14,0,1924,45,6,6,1,0,0,0,1,0,0,0
2481,SouthCar,1924,8,14,0,14,0,1929,45,6,6,1,0,0,0,1,0,0,0
2482,SouthCar,1925,8,14,0,14,0,1929,45,6,6,1,0,0,0,1,0,0,0
2483,SouthCar,1926,8,14,0,14,0,1929,45,6,6,1,0,0,0,1,0,0,0
2484,SouthCar,1927,8,14,0,14,0,1929,45,6,6,1,0,0,0,1,0,0,0
2485,SouthCar,1928,8,14,0,14,0,1929,45,6,6,1,0,0,0,1,0,0,0
2486,SouthCar,1929,8,14,0,14,0,1935,45,6,6,1,0,0,0,1,0,0,0
2487,SouthCar,1930,8,14,0,14,0,1935,45,6,6,1,0,0,0,1,0,0,0
2488,SouthCar,1931,8,14,0,14,0,1935,45,6,6,1,0,0,0,1,0,0,0
2489,SouthCar,1932,8,14,0,14,0,1935,45,6,6,1,0,0,0,1,0,0,0
2490,SouthCar,1933,8,14,0,14,0,1935,45,6,6,1,0,0,0,1,0,0,0
2491,SouthCar,1934,8,14,0,14,0,1935,45,6,6,1,0,0,0,1,0,0,0
2492,SouthCar,1935,8,14,0,14,0,1939,45,6,6,1,0,0,0,1,0,0,0
2493,SouthCar,1936,8,14,0,14,0,1939,45,6,6,1,0,0,0,1,0,0,0
2494,SouthCar,1937,8,14,0,14,0,1939,45,6,6,1,0,0,0,1,0,0,0
2495,SouthCar,1938,8,14,0,14,0,1939,45,6,6,1,0,0,0,1,0,0,0
2496,SouthCar,1939,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2497,SouthCar,1940,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2498,SouthCar,1941,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2499,SouthCar,1942,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2500,SouthCar,1943,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2501,SouthCar,1944,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2502,SouthCar,1945,7,16,0,14,0,1946,45,9,7,0,1,0,0,0,1,0,0
2503,SouthCar,1946,7,16,10,16,0,1950,45,10,9,0,0,1,0,0,0,0,1
2504,SouthCar,1947,7,16,10,16,0,1950,45,10,9,0,0,1,0,0,0,0,1
2505,SouthCar,1948,7,16,10,16,0,1950,45,10,9,0,0,1,0,0,0,0,1
2506,SouthCar,1949,7,16,10,16,0,1950,45,10,9,0,0,1,0,0,0,0,1
2507,SouthCar,1950,7,16,10,16,0,1954,45,10,9,0,0,1,0,0,0,0,1
2508,SouthCar,1951,7,16,10,16,0,1954,45,10,9,0,0,1,0,0,0,0,1
2509,SouthCar,1952,7,16,10,16,0,1954,45,10,9,0,0,1,0,0,0,0,1
2510,SouthCar,1953,7,16,10,16,0,1954,45,10,9,0,0,1,0,0,0,0,1
2511,SouthCar,1954,7,16,10,16,0,1959,45,10,9,0,0,1,0,0,0,0,1
2512,SouthCar,1955,7,16,10,16,0,1959,45,10,9,0,0,1,0,0,0,0,1
2513,SouthCar,1956,7,16,10,16,0,1959,45,10,9,0,0,1,0,0,0,0,1
2514,SouthCar,1957,7,16,10,16,0,1959,45,10,9,0,0,1,0,0,0,0,1
2515,SouthCar,1958,7,16,10,16,0,1959,45,10,9,0,0,1,0,0,0,0,1
2516,SouthCar,1959,0,0,0,16,0,1965,45,0,0,1,0,0,0,1,0,0,0
2517,SouthCar,1960,0,0,0,16,0,1965,45,0,0,1,0,0,0,1,0,0,0
2518,SouthCar,1961,0,0,0,16,0,1965,45,0,0,1,0,0,0,1,0,0,0
2519,SouthCar,1962,0,0,0,16,0,1965,45,0,0,1,0,0,0,1,0,0,0
2520,SouthCar,1963,0,0,0,16,0,1965,45,0,0,1,0,0,0,1,0,0,0
2521,SouthCar,1964,0,0,0,16,0,1965,45,0,0,1,0,0,0,1,0,0,0
2522,SouthCar,1965,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2523,SouthCar,1966,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2524,SouthCar,1967,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2525,SouthCar,1968,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2526,SouthCar,1969,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2527,SouthCar,1970,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2528,SouthCar,1971,0,0,0,16,0,1972,45,0,0,1,0,0,0,1,0,0,0
2529,SouthCar,1972,7,16,0,16,0,1978,45,9,9,0,1,0,0,0,0,0,1
2530,SouthCar,1973,7,16,0,16,0,1978,45,9,9,0,1,0,0,0,0,0,1
2531,SouthCar,1974,7,16,0,16,0,1978,45,9,9,0,1,0,0,0,0,0,1
2532,SouthCar,1975,7,16,0,16,0,1978,45,9,9,0,1,0,0,0,0,0,1
2533,SouthCar,1976,7,16,0,16,0,1978,45,9,9,0,1,0,0,0,0,0,1
2534,SouthCar,1977,7,16,0,16,0,1978,45,9,9,0,1,0,0,0,0,0,1
2535,SouthCar,1978,7,16,12,16,0,1979,45,12,9,0,0,0,1,0,0,0,1
2536,SouthDak,1914,8,14,8,12,0,1917,46,8,4,1,0,0,0,1,0,0,0
2537,SouthDak,1915,8,14,8,12,0,1917,46,8,4,1,0,0,0,1,0,0,0
2538,SouthDak,1916,8,14,8,12,0,1917,46,8,4,1,0,0,0,1,0,0,0
2539,SouthDak,1917,8,16,6,15,0,1921,46,8,7,1,0,0,0,0,1,0,0
2540,SouthDak,1918,8,16,6,15,0,1921,46,8,7,1,0,0,0,0,1,0,0
2541,SouthDak,1919,8,16,6,15,0,1921,46,8,7,1,0,0,0,0,1,0,0
2542,SouthDak,1920,8,16,6,15,0,1921,46,8,7,1,0,0,0,0,1,0,0
2543,SouthDak,1921,8,16,8,15,0,1924,46,8,7,1,0,0,0,0,1,0,0
2544,SouthDak,1922,8,16,8,15,0,1924,46,8,7,1,0,0,0,0,1,0,0
2545,SouthDak,1923,8,16,8,15,0,1924,46,8,7,1,0,0,0,0,1,0,0
2546,SouthDak,1924,8,17,8,14,0,1929,46,9,6,0,1,0,0,1,0,0,0
2547,SouthDak,1925,8,17,8,14,0,1929,46,9,6,0,1,0,0,1,0,0,0
2548,SouthDak,1926,8,17,8,14,0,1929,46,9,6,0,1,0,0,1,0,0,0
2549,SouthDak,1927,8,17,8,14,0,1929,46,9,6,0,1,0,0,1,0,0,0
2550,SouthDak,1928,8,17,8,14,0,1929,46,9,6,0,1,0,0,1,0,0,0
2551,SouthDak,1929,8,17,8,14,0,1935,46,9,6,0,1,0,0,1,0,0,0
2552,SouthDak,1930,8,17,8,14,0,1935,46,9,6,0,1,0,0,1,0,0,0
2553,SouthDak,1931,8,17,8,14,0,1935,46,9,6,0,1,0,0,1,0,0,0
2554,SouthDak,1932,8,17,8,14,0,1935,46,9,6,0,1,0,0,1,0,0,0
2555,SouthDak,1933,8,17,8,14,0,1935,46,9,6,0,1,0,0,1,0,0,0
2556,SouthDak,1934,8,17,8,14,0,1935,46,9,6,0,1,0,0,1,0,0,0
2557,SouthDak,1935,8,17,8,14,0,1939,46,9,6,0,1,0,0,1,0,0,0
2558,SouthDak,1936,8,17,8,14,0,1939,46,9,6,0,1,0,0,1,0,0,0
2559,SouthDak,1937,8,17,8,14,0,1939,46,9,6,0,1,0,0,1,0,0,0
2560,SouthDak,1938,8,17,8,14,0,1939,46,9,6,0,1,0,0,1,0,0,0
2561,SouthDak,1939,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2562,SouthDak,1940,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2563,SouthDak,1941,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2564,SouthDak,1942,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2565,SouthDak,1943,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2566,SouthDak,1944,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2567,SouthDak,1945,8,17,8,14,0,1946,46,9,6,0,1,0,0,1,0,0,0
2568,SouthDak,1946,7,16,8,14,0,1950,46,9,7,0,1,0,0,0,1,0,0
2569,SouthDak,1947,7,16,8,14,0,1950,46,9,7,0,1,0,0,0,1,0,0
2570,SouthDak,1948,7,16,8,14,0,1950,46,9,7,0,1,0,0,0,1,0,0
2571,SouthDak,1949,7,16,8,14,0,1950,46,9,7,0,1,0,0,0,1,0,0
2572,SouthDak,1950,7,16,8,14,0,1954,46,9,7,0,1,0,0,0,1,0,0
2573,SouthDak,1951,7,16,8,14,0,1954,46,9,7,0,1,0,0,0,1,0,0
2574,SouthDak,1952,7,16,8,14,0,1954,46,9,7,0,1,0,0,0,1,0,0
2575,SouthDak,1953,7,16,8,14,0,1954,46,9,7,0,1,0,0,0,1,0,0
2576,SouthDak,1954,7,16,8,14,0,1959,46,9,7,0,1,0,0,0,1,0,0
2577,SouthDak,1955,7,16,8,14,0,1959,46,9,7,0,1,0,0,0,1,0,0
2578,SouthDak,1956,7,16,8,14,0,1959,46,9,7,0,1,0,0,0,1,0,0
2579,SouthDak,1957,7,16,8,14,0,1959,46,9,7,0,1,0,0,0,1,0,0
2580,SouthDak,1958,7,16,8,14,0,1959,46,9,7,0,1,0,0,0,1,0,0
2581,SouthDak,1959,7,16,8,14,0,1965,46,9,7,0,1,0,0,0,1,0,0
2582,SouthDak,1960,7,16,8,14,0,1965,46,9,7,0,1,0,0,0,1,0,0
2583,SouthDak,1961,7,16,8,14,0,1965,46,9,7,0,1,0,0,0,1,0,0
2584,SouthDak,1962,7,16,8,14,0,1965,46,9,7,0,1,0,0,0,1,0,0
2585,SouthDak,1963,7,16,8,14,0,1965,46,9,7,0,1,0,0,0,1,0,0
2586,SouthDak,1964,7,16,8,14,0,1965,46,9,7,0,1,0,0,0,1,0,0
2587,SouthDak,1965,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2588,SouthDak,1966,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2589,SouthDak,1967,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2590,SouthDak,1968,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2591,SouthDak,1969,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2592,SouthDak,1970,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2593,SouthDak,1971,7,16,8,14,0,1972,46,9,7,0,1,0,0,0,1,0,0
2594,SouthDak,1972,7,16,8,14,0,1978,46,9,7,0,1,0,0,0,1,0,0
2595,SouthDak,1973,7,16,8,14,0,1978,46,9,7,0,1,0,0,0,1,0,0
2596,SouthDak,1974,7,16,8,14,0,1978,46,9,7,0,1,0,0,0,1,0,0
2597,SouthDak,1975,7,16,8,14,0,1978,46,9,7,0,1,0,0,0,1,0,0
2598,SouthDak,1976,7,16,8,14,0,1978,46,9,7,0,1,0,0,0,1,0,0
2599,SouthDak,1977,7,16,8,14,0,1978,46,9,7,0,1,0,0,0,1,0,0
2600,SouthDak,1978,7,16,8,14,0,1979,46,9,7,0,1,0,0,0,1,0,0
2601,Tennesse,1914,8,16,8,14,0,1917,47,8,6,1,0,0,0,1,0,0,0
2602,Tennesse,1915,8,16,8,14,0,1917,47,8,6,1,0,0,0,1,0,0,0
2603,Tennesse,1916,8,16,8,14,0,1917,47,8,6,1,0,0,0,1,0,0,0
2604,Tennesse,1917,8,16,6,14,0,1921,47,8,6,1,0,0,0,1,0,0,0
2605,Tennesse,1918,8,16,6,14,0,1921,47,8,6,1,0,0,0,1,0,0,0
2606,Tennesse,1919,8,16,6,14,0,1921,47,8,6,1,0,0,0,1,0,0,0
2607,Tennesse,1920,8,16,6,14,0,1921,47,8,6,1,0,0,0,1,0,0,0
2608,Tennesse,1921,7,16,8,14,0,1924,47,9,7,0,1,0,0,0,1,0,0
2609,Tennesse,1922,7,16,8,14,0,1924,47,9,7,0,1,0,0,0,1,0,0
2610,Tennesse,1923,7,16,8,14,0,1924,47,9,7,0,1,0,0,0,1,0,0
2611,Tennesse,1924,7,16,8,14,0,1929,47,9,7,0,1,0,0,0,1,0,0
2612,Tennesse,1925,7,16,8,14,0,1929,47,9,7,0,1,0,0,0,1,0,0
2613,Tennesse,1926,7,16,8,14,0,1929,47,9,7,0,1,0,0,0,1,0,0
2614,Tennesse,1927,7,16,8,14,0,1929,47,9,7,0,1,0,0,0,1,0,0
2615,Tennesse,1928,7,16,8,14,0,1929,47,9,7,0,1,0,0,0,1,0,0
2616,Tennesse,1929,7,16,8,14,0,1935,47,9,7,0,1,0,0,0,1,0,0
2617,Tennesse,1930,7,16,8,14,0,1935,47,9,7,0,1,0,0,0,1,0,0
2618,Tennesse,1931,7,16,8,14,0,1935,47,9,7,0,1,0,0,0,1,0,0
2619,Tennesse,1932,7,16,8,14,0,1935,47,9,7,0,1,0,0,0,1,0,0
2620,Tennesse,1933,7,16,8,14,0,1935,47,9,7,0,1,0,0,0,1,0,0
2621,Tennesse,1934,7,16,8,14,0,1935,47,9,7,0,1,0,0,0,1,0,0
2622,Tennesse,1935,7,16,8,14,0,1939,47,9,7,0,1,0,0,0,1,0,0
2623,Tennesse,1936,7,16,8,14,0,1939,47,9,7,0,1,0,0,0,1,0,0
2624,Tennesse,1937,7,16,8,14,0,1939,47,9,7,0,1,0,0,0,1,0,0
2625,Tennesse,1938,7,16,8,14,0,1939,47,9,7,0,1,0,0,0,1,0,0
2626,Tennesse,1939,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2627,Tennesse,1940,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2628,Tennesse,1941,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2629,Tennesse,1942,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2630,Tennesse,1943,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2631,Tennesse,1944,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2632,Tennesse,1945,8,16,8,14,0,1946,47,8,6,1,0,0,0,1,0,0,0
2633,Tennesse,1946,7,16,8,14,0,1950,47,9,7,0,1,0,0,0,1,0,0
2634,Tennesse,1947,7,16,8,14,0,1950,47,9,7,0,1,0,0,0,1,0,0
2635,Tennesse,1948,7,16,8,14,0,1950,47,9,7,0,1,0,0,0,1,0,0
2636,Tennesse,1949,7,16,8,14,0,1950,47,9,7,0,1,0,0,0,1,0,0
2637,Tennesse,1950,7,16,12,16,0,1954,47,12,9,0,0,0,1,0,0,0,1
2638,Tennesse,1951,7,16,12,16,0,1954,47,12,9,0,0,0,1,0,0,0,1
2639,Tennesse,1952,7,16,12,16,0,1954,47,12,9,0,0,0,1,0,0,0,1
2640,Tennesse,1953,7,16,12,16,0,1954,47,12,9,0,0,0,1,0,0,0,1
2641,Tennesse,1954,7,17,12,16,0,1959,47,12,9,0,0,0,1,0,0,0,1
2642,Tennesse,1955,7,17,12,16,0,1959,47,12,9,0,0,0,1,0,0,0,1
2643,Tennesse,1956,7,17,12,16,0,1959,47,12,9,0,0,0,1,0,0,0,1
2644,Tennesse,1957,7,17,12,16,0,1959,47,12,9,0,0,0,1,0,0,0,1
2645,Tennesse,1958,7,17,12,16,0,1959,47,12,9,0,0,0,1,0,0,0,1
2646,Tennesse,1959,7,16,12,16,0,1965,47,12,9,0,0,0,1,0,0,0,1
2647,Tennesse,1960,7,16,12,16,0,1965,47,12,9,0,0,0,1,0,0,0,1
2648,Tennesse,1961,7,16,12,16,0,1965,47,12,9,0,0,0,1,0,0,0,1
2649,Tennesse,1962,7,16,12,16,0,1965,47,12,9,0,0,0,1,0,0,0,1
2650,Tennesse,1963,7,16,12,16,0,1965,47,12,9,0,0,0,1,0,0,0,1
2651,Tennesse,1964,7,16,12,16,0,1965,47,12,9,0,0,0,1,0,0,0,1
2652,Tennesse,1965,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2653,Tennesse,1966,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2654,Tennesse,1967,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2655,Tennesse,1968,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2656,Tennesse,1969,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2657,Tennesse,1970,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2658,Tennesse,1971,7,16,12,16,0,1972,47,12,9,0,0,0,1,0,0,0,1
2659,Tennesse,1972,7,17,12,16,0,1978,47,12,9,0,0,0,1,0,0,0,1
2660,Tennesse,1973,7,17,12,16,0,1978,47,12,9,0,0,0,1,0,0,0,1
2661,Tennesse,1974,7,17,12,16,0,1978,47,12,9,0,0,0,1,0,0,0,1
2662,Tennesse,1975,7,17,12,16,0,1978,47,12,9,0,0,0,1,0,0,0,1
2663,Tennesse,1976,7,17,12,16,0,1978,47,12,9,0,0,0,1,0,0,0,1
2664,Tennesse,1977,7,17,12,16,0,1978,47,12,9,0,0,0,1,0,0,0,1
2665,Tennesse,1978,7,16,12,16,0,1979,47,12,9,0,0,0,1,0,0,0,1
2666,Texas,1914,0,0,0,0,0,1917,48,0,0,1,0,0,0,1,0,0,0
2667,Texas,1915,0,0,0,0,0,1917,48,0,0,1,0,0,0,1,0,0,0
2668,Texas,1916,0,0,0,0,0,1917,48,0,0,1,0,0,0,1,0,0,0
2669,Texas,1917,8,14,0,12,4,1921,48,6,4,1,0,0,0,1,0,0,0
2670,Texas,1918,8,14,0,12,4,1921,48,6,4,1,0,0,0,1,0,0,0
2671,Texas,1919,8,14,0,12,4,1921,48,6,4,1,0,0,0,1,0,0,0
2672,Texas,1920,8,14,0,12,4,1921,48,6,4,1,0,0,0,1,0,0,0
2673,Texas,1921,8,14,4,15,0,1924,48,6,7,1,0,0,0,0,1,0,0
2674,Texas,1922,8,14,4,15,0,1924,48,6,7,1,0,0,0,0,1,0,0
2675,Texas,1923,8,14,4,15,0,1924,48,6,7,1,0,0,0,0,1,0,0
2676,Texas,1924,8,14,7,15,0,1929,48,7,7,1,0,0,0,0,1,0,0
2677,Texas,1925,8,14,7,15,0,1929,48,7,7,1,0,0,0,0,1,0,0
2678,Texas,1926,8,14,7,15,0,1929,48,7,7,1,0,0,0,0,1,0,0
2679,Texas,1927,8,14,7,15,0,1929,48,7,7,1,0,0,0,0,1,0,0
2680,Texas,1928,8,14,7,15,0,1929,48,7,7,1,0,0,0,0,1,0,0
2681,Texas,1929,8,14,7,15,0,1935,48,7,7,1,0,0,0,0,1,0,0
2682,Texas,1930,8,14,7,15,0,1935,48,7,7,1,0,0,0,0,1,0,0
2683,Texas,1931,8,14,7,15,0,1935,48,7,7,1,0,0,0,0,1,0,0
2684,Texas,1932,8,14,7,15,0,1935,48,7,7,1,0,0,0,0,1,0,0
2685,Texas,1933,8,14,7,15,0,1935,48,7,7,1,0,0,0,0,1,0,0
2686,Texas,1934,8,14,7,15,0,1935,48,7,7,1,0,0,0,0,1,0,0
2687,Texas,1935,8,14,7,12,5,1939,48,7,5,1,0,0,0,1,0,0,0
2688,Texas,1936,8,14,7,12,5,1939,48,7,5,1,0,0,0,1,0,0,0
2689,Texas,1937,8,14,7,12,5,1939,48,7,5,1,0,0,0,1,0,0,0
2690,Texas,1938,8,14,7,12,5,1939,48,7,5,1,0,0,0,1,0,0,0
2691,Texas,1939,7,16,7,12,5,1946,48,9,5,0,1,0,0,1,0,0,0
